iteration,tag,name,duration_net_us
71,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,30690.0
71,BF36,LoadBPP_seg0,1437223.0
71,BF36,LoadBPP_seg1,63664.0
71,BF36,LoadBPP_seg2,1602.0
71,BF36,LoadBPP_seg3,93418.0
71,BF36,LoadBPP_seg4,1463918.0
71,BF36,LoadBPP_seg5,1786.0
71,BF36,LoadBPP_seg6,598771.0
71,BF36,LoadBPP_seg7,799686.0
71,BF36,LoadBPP_seg8,807148.0
71,BF36,LoadBPP_seg9,1464968.0
71,BF36,LoadBPP_seg10,628552.0
71,BF36,LoadBPP_seg11,824080.0
71,BF36,LoadBPP_seg12,1759814.0
71,BF36,LoadBPP_seg13,863184.0
71,BF36,LoadBPP_seg14,910326.0
71,BF36,LoadBPP_seg15,1894263.0
71,BF36,LoadBPP_seg16,971212.0
71,BF36,LoadBPP_seg17,3774504.0
72,BF2E,GetEuiccChallenge,6143.0
72,BF20,GetEuiccInfo1,41581.0
72,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,15975.0
72,BF38,AuthenticateServer,3136159.0
72,ES9P,/gsma/rsp2/es9plus/authenticateClient,34119.0
72,BF21,PrepareDownload,3717774.0
72,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,19073.0
72,BF36,LoadBPP_seg0,1449973.0
72,BF36,LoadBPP_seg1,63297.0
72,BF36,LoadBPP_seg2,1612.0
72,BF36,LoadBPP_seg3,119129.0
72,BF36,LoadBPP_seg4,43793.0
72,BF36,LoadBPP_seg5,1683.0
72,BF36,LoadBPP_seg6,2030716.0
72,BF36,LoadBPP_seg7,771866.0
72,BF36,LoadBPP_seg8,830858.0
72,BF36,LoadBPP_seg9,1620814.0
72,BF36,LoadBPP_seg10,656239.0
72,BF36,LoadBPP_seg11,825569.0
72,BF36,LoadBPP_seg12,850954.0
72,BF36,LoadBPP_seg13,1961196.0
72,BF36,LoadBPP_seg14,907863.0
72,BF36,LoadBPP_seg15,1910427.0
72,BF36,LoadBPP_seg16,962181.0
72,BF36,LoadBPP_seg17,4123516.0
73,BF2E,GetEuiccChallenge,6619.0
73,BF20,GetEuiccInfo1,41912.0
73,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,17905.0
73,BF38,AuthenticateServer,3117898.0
73,ES9P,/gsma/rsp2/es9plus/authenticateClient,25687.0
73,BF21,PrepareDownload,3735451.0
73,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,25619.0
73,BF36,LoadBPP_seg0,1437986.0
73,BF36,LoadBPP_seg1,61598.0
73,BF36,LoadBPP_seg2,1596.0
73,BF36,LoadBPP_seg3,93401.0
73,BF36,LoadBPP_seg4,42771.0
73,BF36,LoadBPP_seg5,1775.0
73,BF36,LoadBPP_seg6,629450.0
73,BF36,LoadBPP_seg7,2048267.0
73,BF36,LoadBPP_seg8,831211.0
73,BF36,LoadBPP_seg9,858894.0
73,BF36,LoadBPP_seg10,1404857.0
73,BF36,LoadBPP_seg11,854097.0
73,BF36,LoadBPP_seg12,822221.0
73,BF36,LoadBPP_seg13,1830224.0
73,BF36,LoadBPP_seg14,886004.0
73,BF36,LoadBPP_seg15,1004924.0
73,BF36,LoadBPP_seg16,1869794.0
73,BF36,LoadBPP_seg17,2702960.0
74,BF2E,GetEuiccChallenge,6019.0
74,BF20,GetEuiccInfo1,41810.0
74,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,17531.0
74,BF38,AuthenticateServer,3114219.0
74,ES9P,/gsma/rsp2/es9plus/authenticateClient,24222.0
74,BF21,PrepareDownload,3779738.0
74,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,33582.0
74,BF36,LoadBPP_seg0,1443070.0
74,BF36,LoadBPP_seg1,60751.0
74,BF36,LoadBPP_seg2,1845.0
74,BF36,LoadBPP_seg3,93756.0
74,BF36,LoadBPP_seg4,43628.0
74,BF36,LoadBPP_seg5,1840.0
74,BF36,LoadBPP_seg6,599538.0
74,BF36,LoadBPP_seg7,801705.0
74,BF36,LoadBPP_seg8,2252371.0
74,BF36,LoadBPP_seg9,886507.0
74,BF36,LoadBPP_seg10,631464.0
74,BF36,LoadBPP_seg11,1604131.0
74,BF36,LoadBPP_seg12,846193.0
74,BF36,LoadBPP_seg13,887525.0
74,BF36,LoadBPP_seg14,1810058.0
74,BF36,LoadBPP_seg15,979451.0
74,BF36,LoadBPP_seg16,967282.0
74,BF36,LoadBPP_seg17,3735827.0
75,BF2E,GetEuiccChallenge,5719.0
75,BF20,GetEuiccInfo1,41235.0
75,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,5351.0
75,BF38,AuthenticateServer,3121634.0
75,ES9P,/gsma/rsp2/es9plus/authenticateClient,49567.0
75,BF21,PrepareDownload,3737255.0
75,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,29699.0
75,BF36,LoadBPP_seg0,1438465.0
75,BF36,LoadBPP_seg1,63859.0
75,BF36,LoadBPP_seg2,1713.0
75,BF36,LoadBPP_seg3,1501454.0
75,BF36,LoadBPP_seg4,42941.0
75,BF36,LoadBPP_seg5,1663.0
75,BF36,LoadBPP_seg6,600950.0
75,BF36,LoadBPP_seg7,794626.0
75,BF36,LoadBPP_seg8,809869.0
75,BF36,LoadBPP_seg9,1449241.0
75,BF36,LoadBPP_seg10,630588.0
75,BF36,LoadBPP_seg11,825726.0
75,BF36,LoadBPP_seg12,1747609.0
75,BF36,LoadBPP_seg13,864438.0
75,BF36,LoadBPP_seg14,912413.0
75,BF36,LoadBPP_seg15,1886399.0
75,BF36,LoadBPP_seg16,963142.0
75,BF36,LoadBPP_seg17,3760278.0
76,BF2E,GetEuiccChallenge,5811.0
76,BF20,GetEuiccInfo1,41293.0
76,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,18223.0
76,BF38,AuthenticateServer,3122276.0
76,ES9P,/gsma/rsp2/es9plus/authenticateClient,38842.0
76,BF21,PrepareDownload,3755264.0
76,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,20975.0
76,BF36,LoadBPP_seg0,1446394.0
76,BF36,LoadBPP_seg1,63293.0
76,BF36,LoadBPP_seg2,1956.0
76,BF36,LoadBPP_seg3,92803.0
76,BF36,LoadBPP_seg4,43448.0
76,BF36,LoadBPP_seg5,1886.0
76,BF36,LoadBPP_seg6,2043340.0
76,BF36,LoadBPP_seg7,777234.0
76,BF36,LoadBPP_seg8,831921.0
76,BF36,LoadBPP_seg9,1604384.0
76,BF36,LoadBPP_seg10,653856.0
76,BF36,LoadBPP_seg11,823654.0
76,BF36,LoadBPP_seg12,819416.0
76,BF36,LoadBPP_seg13,1804780.0
76,BF36,LoadBPP_seg14,885658.0
76,BF36,LoadBPP_seg15,1922909.0
76,BF36,LoadBPP_seg16,935659.0
76,BF36,LoadBPP_seg17,4136730.0
77,BF2E,GetEuiccChallenge,5784.0
77,BF20,GetEuiccInfo1,43495.0
77,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,3930.0
77,BF38,AuthenticateServer,3100455.0
77,ES9P,/gsma/rsp2/es9plus/authenticateClient,18925.0
77,BF21,PrepareDownload,3749688.0
77,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,9606.0
77,BF36,LoadBPP_seg0,1441308.0
77,BF36,LoadBPP_seg1,62123.0
77,BF36,LoadBPP_seg2,1516.0
77,BF36,LoadBPP_seg3,93319.0
77,BF36,LoadBPP_seg4,42893.0
77,BF36,LoadBPP_seg5,1617.0
77,BF36,LoadBPP_seg6,604706.0
77,BF36,LoadBPP_seg7,2063547.0
77,BF36,LoadBPP_seg8,808347.0
77,BF36,LoadBPP_seg9,887321.0
77,BF36,LoadBPP_seg10,1387281.0
77,BF36,LoadBPP_seg11,851693.0
77,BF36,LoadBPP_seg12,820109.0
77,BF36,LoadBPP_seg13,1984476.0
77,BF36,LoadBPP_seg14,882394.0
77,BF36,LoadBPP_seg15,1006568.0
77,BF36,LoadBPP_seg16,1859389.0
77,BF36,LoadBPP_seg17,2713180.0
78,BF2E,GetEuiccChallenge,6063.0
78,BF20,GetEuiccInfo1,41860.0
78,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,12958.0
78,BF38,AuthenticateServer,3138749.0
78,ES9P,/gsma/rsp2/es9plus/authenticateClient,26777.0
78,BF21,PrepareDownload,3728886.0
78,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,28217.0
78,BF36,LoadBPP_seg0,1450756.0
78,BF36,LoadBPP_seg1,60022.0
78,BF36,LoadBPP_seg2,1572.0
78,BF36,LoadBPP_seg3,93329.0
78,BF36,LoadBPP_seg4,42958.0
78,BF36,LoadBPP_seg5,1655.0
78,BF36,LoadBPP_seg6,600570.0
78,BF36,LoadBPP_seg7,801466.0
78,BF36,LoadBPP_seg8,1905276.0
78,BF36,LoadBPP_seg9,880980.0
78,BF36,LoadBPP_seg10,633623.0
78,BF36,LoadBPP_seg11,1589694.0
78,BF36,LoadBPP_seg12,849328.0
78,BF36,LoadBPP_seg13,862574.0
78,BF36,LoadBPP_seg14,1848110.0
78,BF36,LoadBPP_seg15,981912.0
78,BF36,LoadBPP_seg16,967937.0
78,BF36,LoadBPP_seg17,3780316.0
79,BF2E,GetEuiccChallenge,6509.0
79,BF20,GetEuiccInfo1,41974.0
79,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,16669.0
79,BF38,AuthenticateServer,3122806.0
79,ES9P,/gsma/rsp2/es9plus/authenticateClient,37217.0
79,BF21,PrepareDownload,3765897.0
79,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,19169.0
79,BF36,LoadBPP_seg0,1447239.0
79,BF36,LoadBPP_seg1,62911.0
79,BF36,LoadBPP_seg2,1620.0
79,BF36,LoadBPP_seg3,1561868.0
79,BF36,LoadBPP_seg4,43679.0
79,BF36,LoadBPP_seg5,1635.0
79,BF36,LoadBPP_seg6,601242.0
79,BF36,LoadBPP_seg7,773179.0
79,BF36,LoadBPP_seg8,832768.0
79,BF36,LoadBPP_seg9,1461928.0
79,BF36,LoadBPP_seg10,657934.0
79,BF36,LoadBPP_seg11,824893.0
79,BF36,LoadBPP_seg12,1954435.0
79,BF36,LoadBPP_seg13,866241.0
79,BF36,LoadBPP_seg14,909601.0
79,BF36,LoadBPP_seg15,1920765.0
79,BF36,LoadBPP_seg16,963602.0
79,BF36,LoadBPP_seg17,3794106.0
80,BF2E,GetEuiccChallenge,5864.0
80,BF20,GetEuiccInfo1,41341.0
80,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,14370.0
80,BF38,AuthenticateServer,3125765.0
80,ES9P,/gsma/rsp2/es9plus/authenticateClient,33343.0
80,BF21,PrepareDownload,3740584.0
80,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,27294.0
80,BF36,LoadBPP_seg0,1429587.0
80,BF36,LoadBPP_seg1,62938.0
80,BF36,LoadBPP_seg2,1667.0
80,BF36,LoadBPP_seg3,92874.0
80,BF36,LoadBPP_seg4,43307.0
80,BF36,LoadBPP_seg5,1688.0
80,BF36,LoadBPP_seg6,2080764.0
80,BF36,LoadBPP_seg7,778832.0
80,BF36,LoadBPP_seg8,833051.0
80,BF36,LoadBPP_seg9,1616505.0
80,BF36,LoadBPP_seg10,630325.0
80,BF36,LoadBPP_seg11,849311.0
80,BF36,LoadBPP_seg12,823149.0
80,BF36,LoadBPP_seg13,1789235.0
80,BF36,LoadBPP_seg14,887990.0
80,BF36,LoadBPP_seg15,2078282.0
80,BF36,LoadBPP_seg16,935578.0
80,BF36,LoadBPP_seg17,4110476.0
81,BF2E,GetEuiccChallenge,6094.0
81,BF20,GetEuiccInfo1,41365.0
81,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,12907.0
81,BF38,AuthenticateServer,3131542.0
81,ES9P,/gsma/rsp2/es9plus/authenticateClient,28514.0
81,BF21,PrepareDownload,3773091.0
81,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,24306.0
81,BF36,LoadBPP_seg0,1444526.0
81,BF36,LoadBPP_seg1,61852.0
81,BF36,LoadBPP_seg2,1785.0
81,BF36,LoadBPP_seg3,93780.0
81,BF36,LoadBPP_seg4,43142.0
81,BF36,LoadBPP_seg5,1668.0
81,BF36,LoadBPP_seg6,605122.0
81,BF36,LoadBPP_seg7,2044788.0
81,BF36,LoadBPP_seg8,807789.0
81,BF36,LoadBPP_seg9,885442.0
81,BF36,LoadBPP_seg10,1375065.0
81,BF36,LoadBPP_seg11,827343.0
81,BF36,LoadBPP_seg12,847308.0
81,BF36,LoadBPP_seg13,1801591.0
81,BF36,LoadBPP_seg14,886348.0
81,BF36,LoadBPP_seg15,984755.0
81,BF36,LoadBPP_seg16,2037500.0
81,BF36,LoadBPP_seg17,2673090.0
82,BF2E,GetEuiccChallenge,5602.0
82,BF20,GetEuiccInfo1,41132.0
82,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,4462.0
82,BF38,AuthenticateServer,3108861.0
82,ES9P,/gsma/rsp2/es9plus/authenticateClient,17916.0
82,BF21,PrepareDownload,3729860.0
82,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,8855.0
82,BF36,LoadBPP_seg0,1435591.0
82,BF36,LoadBPP_seg1,60428.0
82,BF36,LoadBPP_seg2,1728.0
82,BF36,LoadBPP_seg3,93266.0
82,BF36,LoadBPP_seg4,42658.0
82,BF36,LoadBPP_seg5,1779.0
82,BF36,LoadBPP_seg6,599695.0
82,BF36,LoadBPP_seg7,801443.0
82,BF36,LoadBPP_seg8,1887484.0
82,BF36,LoadBPP_seg9,881449.0
82,BF36,LoadBPP_seg10,635278.0
82,BF36,LoadBPP_seg11,1576031.0
82,BF36,LoadBPP_seg12,847305.0
82,BF36,LoadBPP_seg13,865593.0
82,BF36,LoadBPP_seg14,1828718.0
82,BF36,LoadBPP_seg15,986168.0
82,BF36,LoadBPP_seg16,966294.0
82,BF36,LoadBPP_seg17,3940607.0
83,BF2E,GetEuiccChallenge,5936.0
83,BF20,GetEuiccInfo1,41550.0
83,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,16413.0
83,BF38,AuthenticateServer,3118188.0
83,ES9P,/gsma/rsp2/es9plus/authenticateClient,34823.0
83,BF21,PrepareDownload,3761488.0
83,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,37931.0
83,BF36,LoadBPP_seg0,1467749.0
83,BF36,LoadBPP_seg1,63311.0
83,BF36,LoadBPP_seg2,1973.0
83,BF36,LoadBPP_seg3,1521887.0
83,BF36,LoadBPP_seg4,43750.0
83,BF36,LoadBPP_seg5,1988.0
83,BF36,LoadBPP_seg6,625975.0
83,BF36,LoadBPP_seg7,776391.0
83,BF36,LoadBPP_seg8,831419.0
83,BF36,LoadBPP_seg9,1450485.0
83,BF36,LoadBPP_seg10,656993.0
83,BF36,LoadBPP_seg11,826420.0
83,BF36,LoadBPP_seg12,1739408.0
83,BF36,LoadBPP_seg13,894184.0
83,BF36,LoadBPP_seg14,888224.0
83,BF36,LoadBPP_seg15,1932911.0
83,BF36,LoadBPP_seg16,937674.0
83,BF36,LoadBPP_seg17,3813872.0
84,BF2E,GetEuiccChallenge,6261.0
84,BF20,GetEuiccInfo1,41505.0
84,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,14273.0
84,BF38,AuthenticateServer,3104031.0
84,ES9P,/gsma/rsp2/es9plus/authenticateClient,29137.0
84,BF21,PrepareDownload,3738223.0
84,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,22626.0
84,BF36,LoadBPP_seg0,1451502.0
84,BF36,LoadBPP_seg1,62847.0
84,BF36,LoadBPP_seg2,1963.0
84,BF36,LoadBPP_seg3,93156.0
84,BF36,LoadBPP_seg4,42662.0
84,BF36,LoadBPP_seg5,1685.0
84,BF36,LoadBPP_seg6,606372.0
84,BF36,LoadBPP_seg7,2238204.0
84,BF36,LoadBPP_seg8,805969.0
84,BF36,LoadBPP_seg9,1653824.0
84,BF36,LoadBPP_seg10,632669.0
84,BF36,LoadBPP_seg11,851466.0
84,BF36,LoadBPP_seg12,822431.0
84,BF36,LoadBPP_seg13,1997434.0
84,BF36,LoadBPP_seg14,881949.0
84,BF36,LoadBPP_seg15,1943088.0
84,BF36,LoadBPP_seg16,933620.0
84,BF36,LoadBPP_seg17,4157184.0
85,BF2E,GetEuiccChallenge,5928.0
85,BF20,GetEuiccInfo1,41520.0
85,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,14458.0
85,BF38,AuthenticateServer,3094728.0
85,ES9P,/gsma/rsp2/es9plus/authenticateClient,27121.0
85,BF21,PrepareDownload,3743827.0
85,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,16914.0
85,BF36,LoadBPP_seg0,1436498.0
85,BF36,LoadBPP_seg1,60723.0
85,BF36,LoadBPP_seg2,1778.0
85,BF36,LoadBPP_seg3,93197.0
85,BF36,LoadBPP_seg4,43426.0
85,BF36,LoadBPP_seg5,1947.0
85,BF36,LoadBPP_seg6,603290.0
85,BF36,LoadBPP_seg7,2082095.0
85,BF36,LoadBPP_seg8,805373.0
85,BF36,LoadBPP_seg9,883351.0
85,BF36,LoadBPP_seg10,1410418.0
85,BF36,LoadBPP_seg11,829491.0
85,BF36,LoadBPP_seg12,850667.0
85,BF36,LoadBPP_seg13,1812875.0
85,BF36,LoadBPP_seg14,914680.0
85,BF36,LoadBPP_seg15,982070.0
85,BF36,LoadBPP_seg16,1885420.0
85,BF36,LoadBPP_seg17,2683128.0
86,BF2E,GetEuiccChallenge,6092.0
86,BF20,GetEuiccInfo1,41723.0
86,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,14161.0
86,BF38,AuthenticateServer,4526756.0
86,ES9P,/gsma/rsp2/es9plus/authenticateClient,49165.0
86,BF21,PrepareDownload,3738784.0
86,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,17425.0
86,BF36,LoadBPP_seg0,1452581.0
86,BF36,LoadBPP_seg1,60897.0
86,BF36,LoadBPP_seg2,1951.0
86,BF36,LoadBPP_seg3,118473.0
86,BF36,LoadBPP_seg4,43816.0
86,BF36,LoadBPP_seg5,1785.0
86,BF36,LoadBPP_seg6,601167.0
86,BF36,LoadBPP_seg7,776560.0
86,BF36,LoadBPP_seg8,1902840.0
86,BF36,LoadBPP_seg9,852781.0
86,BF36,LoadBPP_seg10,660587.0
86,BF36,LoadBPP_seg11,1561980.0
86,BF36,LoadBPP_seg12,844587.0
86,BF36,LoadBPP_seg13,864408.0
86,BF36,LoadBPP_seg14,1818679.0
86,BF36,LoadBPP_seg15,979570.0
86,BF36,LoadBPP_seg16,969745.0
86,BF36,LoadBPP_seg17,3755706.0
87,BF2E,GetEuiccChallenge,6654.0
87,BF20,GetEuiccInfo1,41583.0
87,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,14653.0
87,BF38,AuthenticateServer,3126445.0
87,ES9P,/gsma/rsp2/es9plus/authenticateClient,26668.0
87,BF21,PrepareDownload,3767194.0
87,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,18031.0
87,BF36,LoadBPP_seg0,1448306.0
87,BF36,LoadBPP_seg1,63823.0
87,BF36,LoadBPP_seg2,1672.0
87,BF36,LoadBPP_seg3,93004.0
87,BF36,LoadBPP_seg4,1459151.0
87,BF36,LoadBPP_seg5,1785.0
87,BF36,LoadBPP_seg6,632041.0
87,BF36,LoadBPP_seg7,777909.0
87,BF36,LoadBPP_seg8,827110.0
87,BF36,LoadBPP_seg9,1431737.0
87,BF36,LoadBPP_seg10,630948.0
87,BF36,LoadBPP_seg11,851278.0
87,BF36,LoadBPP_seg12,1732088.0
87,BF36,LoadBPP_seg13,890920.0
87,BF36,LoadBPP_seg14,886890.0
87,BF36,LoadBPP_seg15,1924141.0
87,BF36,LoadBPP_seg16,939310.0
87,BF36,LoadBPP_seg17,3799953.0
88,BF2E,GetEuiccChallenge,6023.0
88,BF20,GetEuiccInfo1,41643.0
88,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,13955.0
88,BF38,AuthenticateServer,3103406.0
88,ES9P,/gsma/rsp2/es9plus/authenticateClient,32555.0
88,BF21,PrepareDownload,3749480.0
88,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,20561.0
88,BF36,LoadBPP_seg0,1425416.0
88,BF36,LoadBPP_seg1,63754.0
88,BF36,LoadBPP_seg2,1886.0
88,BF36,LoadBPP_seg3,93260.0
88,BF36,LoadBPP_seg4,43642.0
88,BF36,LoadBPP_seg5,1708.0
88,BF36,LoadBPP_seg6,601809.0
88,BF36,LoadBPP_seg7,2226177.0
88,BF36,LoadBPP_seg8,807239.0
88,BF36,LoadBPP_seg9,1639145.0
88,BF36,LoadBPP_seg10,633680.0
88,BF36,LoadBPP_seg11,826757.0
88,BF36,LoadBPP_seg12,851295.0
88,BF36,LoadBPP_seg13,1982345.0
88,BF36,LoadBPP_seg14,883877.0
88,BF36,LoadBPP_seg15,1908875.0
88,BF36,LoadBPP_seg16,964886.0
88,BF36,LoadBPP_seg17,4119228.0
89,BF2E,GetEuiccChallenge,5713.0
89,BF20,GetEuiccInfo1,41425.0
89,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,14421.0
89,BF38,AuthenticateServer,3117527.0
89,ES9P,/gsma/rsp2/es9plus/authenticateClient,32799.0
89,BF21,PrepareDownload,3758057.0
89,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,17489.0
89,BF36,LoadBPP_seg0,1444796.0
89,BF36,LoadBPP_seg1,61733.0
89,BF36,LoadBPP_seg2,1840.0
89,BF36,LoadBPP_seg3,93493.0
89,BF36,LoadBPP_seg4,42815.0
89,BF36,LoadBPP_seg5,1970.0
89,BF36,LoadBPP_seg6,605019.0
89,BF36,LoadBPP_seg7,2067375.0
89,BF36,LoadBPP_seg8,807583.0
89,BF36,LoadBPP_seg9,886127.0
89,BF36,LoadBPP_seg10,1399999.0
89,BF36,LoadBPP_seg11,826124.0
89,BF36,LoadBPP_seg12,851035.0
89,BF36,LoadBPP_seg13,1799454.0
89,BF36,LoadBPP_seg14,913981.0
89,BF36,LoadBPP_seg15,981779.0
89,BF36,LoadBPP_seg16,1892311.0
89,BF36,LoadBPP_seg17,2689257.0
90,BF2E,GetEuiccChallenge,5790.0
90,BF20,GetEuiccInfo1,41423.0
90,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,14876.0
90,BF38,AuthenticateServer,3103391.0
90,ES9P,/gsma/rsp2/es9plus/authenticateClient,42714.0
90,BF21,PrepareDownload,3769369.0
90,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,17528.0
90,BF36,LoadBPP_seg0,1439318.0
90,BF36,LoadBPP_seg1,60565.0
90,BF36,LoadBPP_seg2,1710.0
90,BF36,LoadBPP_seg3,93177.0
90,BF36,LoadBPP_seg4,43507.0
90,BF36,LoadBPP_seg5,1595.0
90,BF36,LoadBPP_seg6,625364.0
90,BF36,LoadBPP_seg7,777093.0
90,BF36,LoadBPP_seg8,1938631.0
90,BF36,LoadBPP_seg9,856584.0
90,BF36,LoadBPP_seg10,660652.0
90,BF36,LoadBPP_seg11,1599021.0
90,BF36,LoadBPP_seg12,821759.0
90,BF36,LoadBPP_seg13,893233.0
90,BF36,LoadBPP_seg14,1830173.0
90,BF36,LoadBPP_seg15,1008240.0
90,BF36,LoadBPP_seg16,937796.0
90,BF36,LoadBPP_seg17,3822444.0
91,BF2E,GetEuiccChallenge,5904.0
91,BF20,GetEuiccInfo1,41544.0
91,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,15199.0
91,BF38,AuthenticateServer,3105765.0
91,ES9P,/gsma/rsp2/es9plus/authenticateClient,17453.0
91,BF21,PrepareDownload,3741372.0
91,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,20121.0
91,BF36,LoadBPP_seg0,1455169.0
91,BF36,LoadBPP_seg1,62802.0
91,BF36,LoadBPP_seg2,1740.0
91,BF36,LoadBPP_seg3,93567.0
91,BF36,LoadBPP_seg4,1493747.0
91,BF36,LoadBPP_seg5,1860.0
91,BF36,LoadBPP_seg6,602169.0
91,BF36,LoadBPP_seg7,801265.0
91,BF36,LoadBPP_seg8,807189.0
91,BF36,LoadBPP_seg9,1472267.0
91,BF36,LoadBPP_seg10,632788.0
91,BF36,LoadBPP_seg11,850015.0
91,BF36,LoadBPP_seg12,1714667.0
91,BF36,LoadBPP_seg13,892299.0
91,BF36,LoadBPP_seg14,889548.0
91,BF36,LoadBPP_seg15,1910700.0
91,BF36,LoadBPP_seg16,937889.0
91,BF36,LoadBPP_seg17,3783666.0
92,BF2E,GetEuiccChallenge,6002.0
92,BF20,GetEuiccInfo1,41446.0
92,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,20518.0
92,BF38,AuthenticateServer,3118778.0
92,ES9P,/gsma/rsp2/es9plus/authenticateClient,27878.0
92,BF21,PrepareDownload,3753722.0
92,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,19519.0
92,BF36,LoadBPP_seg0,1441814.0
92,BF36,LoadBPP_seg1,63984.0
92,BF36,LoadBPP_seg2,1964.0
92,BF36,LoadBPP_seg3,93559.0
92,BF36,LoadBPP_seg4,42804.0
92,BF36,LoadBPP_seg5,1719.0
92,BF36,LoadBPP_seg6,2010165.0
92,BF36,LoadBPP_seg7,801335.0
92,BF36,LoadBPP_seg8,807484.0
92,BF36,LoadBPP_seg9,1625626.0
92,BF36,LoadBPP_seg10,632955.0
92,BF36,LoadBPP_seg11,828060.0
92,BF36,LoadBPP_seg12,855638.0
92,BF36,LoadBPP_seg13,1944880.0
92,BF36,LoadBPP_seg14,908620.0
92,BF36,LoadBPP_seg15,1889730.0
92,BF36,LoadBPP_seg16,960218.0
92,BF36,LoadBPP_seg17,4107381.0
93,BF2E,GetEuiccChallenge,5710.0
93,BF20,GetEuiccInfo1,41539.0
93,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,14033.0
93,BF38,AuthenticateServer,3126792.0
93,ES9P,/gsma/rsp2/es9plus/authenticateClient,32710.0
93,BF21,PrepareDownload,3754050.0
93,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,18054.0
93,BF36,LoadBPP_seg0,1452978.0
93,BF36,LoadBPP_seg1,61906.0
93,BF36,LoadBPP_seg2,1796.0
93,BF36,LoadBPP_seg3,118721.0
93,BF36,LoadBPP_seg4,43829.0
93,BF36,LoadBPP_seg5,1848.0
93,BF36,LoadBPP_seg6,603893.0
93,BF36,LoadBPP_seg7,2030874.0
93,BF36,LoadBPP_seg8,833569.0
93,BF36,LoadBPP_seg9,857471.0
93,BF36,LoadBPP_seg10,1412172.0
93,BF36,LoadBPP_seg11,830921.0
93,BF36,LoadBPP_seg12,849390.0
93,BF36,LoadBPP_seg13,1786664.0
93,BF36,LoadBPP_seg14,913978.0
93,BF36,LoadBPP_seg15,984824.0
93,BF36,LoadBPP_seg16,1879057.0
93,BF36,LoadBPP_seg17,2664118.0
94,BF2E,GetEuiccChallenge,5866.0
94,BF20,GetEuiccInfo1,41359.0
94,ES9P,/gsma/rsp2/es9plus/initiateAuthentication,14275.0
94,BF38,AuthenticateServer,3134974.0
94,ES9P,/gsma/rsp2/es9plus/authenticateClient,25760.0
94,BF21,PrepareDownload,3742929.0
94,ES9P,/gsma/rsp2/es9plus/getBoundProfilePackage,17687.0
94,BF36,LoadBPP_seg0,1438557.0
94,BF36,LoadBPP_seg1,60832.0
94,BF36,LoadBPP_seg2,1716.0
94,BF36,LoadBPP_seg3,93739.0
94,BF36,LoadBPP_seg4,43063.0
94,BF36,LoadBPP_seg5,1903.0
94,BF36,LoadBPP_seg6,626521.0
94,BF36,LoadBPP_seg7,778260.0
94,BF36,LoadBPP_seg8,1922311.0
94,BF36,LoadBPP_seg9,854370.0
